name,lat,lng,desc,link,type,country_en
阿尔及利亚 - 杰米拉,36.3205600000,5.7366700000,杰米拉 (Djémila) 或库伊库尔 (Cuicul) 海拔 900 米，拥有广场、寺庙、长方形教堂、凯旋门和房屋，是适应山区环境的罗马城镇规划的一个有趣例子。...,https://whc.unesco.org/en/list/191,building,Algeria
阿尔及利亚 - 蒂帕萨,36.5748333333,2.5531666667,蒂帕萨位于地中海沿岸，是一个古老的布匿贸易站，被罗马征服，并成为征服毛里塔尼亚王国的战略基地。它由一组独特的腓尼基、罗马、古基督教和拜占庭遗址组成，旁边还有毛里塔尼亚伟大的皇家陵墓 Kbor er Roumia 等本土纪念碑。...,https://whc.unesco.org/en/list/193,building,Algeria
阿尔及利亚 - 蒂姆加德,35.4841666667,6.4688611111,蒂姆加德位于奥雷斯山脉的北坡，是图拉真皇帝于公元 100 年从无到有地创建的军事殖民地。它的方形围墙和基于贯穿城市的两条垂直路线卡多和德库马努斯的正交设计，是罗马城镇规划的绝佳范例。...,https://whc.unesco.org/en/list/194,building,Algeria
阿尔及利亚 - 阿尔及尔古堡,36.7833300000,3.0602800000,古堡是一种独特的麦地那或伊斯兰城市。它坐落在地中海最好的沿海地区之一，俯瞰着岛屿，那里于公元前 4 世纪建立了迦太基贸易站。这里有城堡的遗迹、古老的清真寺和奥斯曼风格的宫殿，以及与根深蒂固的社区意识相关的传统城市结构的遗迹。...,https://whc.unesco.org/en/list/565,building,Algeria
安道尔 - 马德留-佩拉菲塔-克拉尔谷,42.4947222200,1.5955555560,"马德留-佩拉菲塔-克拉尔山谷的文化景观为人们提供了数千年来人们获取比利牛斯山脉资源的方式的微观视角。其壮丽的冰川景观包括陡峭的悬崖和冰川、高处开阔的牧场和陡峭的树木繁茂的山谷，面积达 4,247 公顷，占公国总面积的 9%。它反映了过去气候、经济财富和社会制度的变化，以及畜牧业和强大山地文化的持续存在...",https://whc.unesco.org/en/list/1160,building,Andorra
安哥拉 - 姆班扎刚果，前刚果王国首都遗迹,-6.2688888889,14.2497222222,姆班扎刚果镇位于海拔 570 m 的高原上，是刚果王国的政治和精神首都，刚果王国是 14 至 19 世纪南部非洲最大的国家之一。历史区围绕皇家住所、传统宫廷、圣树以及皇家葬礼场所展开。当葡萄牙人到达 15 世纪时，他们在现有的城市基础上添加了按照欧洲方法建造的石头建筑。...,https://whc.unesco.org/en/list/1511,building,Angola
安提瓜和巴布达 - 安提瓜海军造船厂和相关考古遗址,17.0069444444,-61.7616666667,该遗址由一组格鲁吉亚风格的海军建筑和结构组成，位于围墙内。安提瓜岛这一侧的自然环境，海湾又深又窄，周围环绕着高地，为飓风提供了庇护所，非常适合修船。如果没有 18 世纪末以来几代被奴役非洲人的劳动，英国海军不可能建造造船厂。其目的是保护利益...,https://whc.unesco.org/en/list/1499,building,Antigua and Barbuda
阿根廷 - 冰川国家公园,-50.0000000000,-73.2494400000,冰川国家公园 (Los Glaciares National Park) 拥有独特的自然美景，拥有崎岖高耸的山脉和众多冰川湖，其中包括长 160 公里的阿根廷湖。在其最远端，三座冰川相遇，将恶臭倾倒入乳灰色的冰川水中，将巨大的冰屋冰山注入湖中，发出雷鸣般的水花。...,https://whc.unesco.org/en/list/145,nature,Argentina
阿根廷 - 伊瓜苏国家公园,-25.5773570000,-54.2860730000,"该遗址中心的半圆形瀑布高约 80 m，直径 2,700 m，位于横跨阿根廷和巴西边界的玄武岩线上。它由许多瀑布组成，产生巨大的水花，是世界上最壮观的瀑布之一。周围的亚热带雨林拥有 2,000 多种维管束植物，是该地区典型野生动物的家园：貘、巨型食蚁兽、吼猴、豹猫、美洲虎和开曼群岛。...",https://whc.unesco.org/en/list/303,nature,Argentina
阿根廷 - 平图拉斯河口拉斯马诺斯洞,-47.1500000000,-70.6666666700,"平图拉斯 (Río Pinturas) 的 Cueva de las Manos 内有一组独特的洞穴艺术，创作于 13,000 至 9,500 年前。它的名字（Cave of the Hands）源自洞穴中人类双手的模板轮廓，但也有许多动物的描绘，例如该地区仍然常见的原驼（Lama guanicoe），以及狩猎场景。这些画作的创作者可能是巴塔哥尼亚历史悠久的狩猎采集社区的祖先。...",https://whc.unesco.org/en/list/936,building,Argentina
阿根廷 - 瓦尔德斯半岛,-42.5000000000,-64.0000000000,巴塔哥尼亚的瓦尔德斯半岛对于海洋哺乳动物的保护具有全球意义。这里是濒临灭绝的南露脊鲸重要繁殖种群以及南象海豹和南海狮重要繁殖种群的家园。该地区的虎鲸为了适应当地的沿海条件，制定了独特的狩猎策略。...,https://whc.unesco.org/en/list/937,nature,Argentina
阿根廷 - 伊斯奇瓜拉斯托/塔拉姆帕亚自然公园,-30.0000000000,-68.0000000000,"这两个毗邻的公园位于阿根廷中部潘皮纳斯山脉西部边界的沙漠地区，占地超过 275,300 公顷，包含已知的三叠纪时期（245-2.08 亿年前）最完整的大陆化石记录。公园内的六个地质构造含有多种哺乳动物、恐龙和植物祖先的化石，揭示了脊椎动物的进化和三叠纪时期古环境的本质。...",https://whc.unesco.org/en/list/966,nature,Argentina
阿根廷 - 科尔多瓦耶稣会街区和庄园,-30.8699590000,-64.2338810000,科尔多瓦的耶稣会街区是前巴拉圭耶稣会省的中心地带，包含耶稣会系统的核心建筑：大学、耶稣会教堂和住所以及学院。除了五座庄园或农庄外，它们还包含宗教和世俗建筑，展示了 17 世纪和 18 世纪 150 多年的时间里在世界上进行的独特的宗教、社会和经济实验。...,https://whc.unesco.org/en/list/995,building,Argentina
阿根廷 - 克夫拉达德乌马瓦卡,-23.1998611100,-65.3488611100,克夫拉达德乌马瓦卡 (Quebrada de Humahuaca) 沿着主要文化路线卡米诺印加 (Camino Inca) 的路线，沿着壮丽的里奥格兰德 (Rio Grande) 河谷，从安第斯高地寒冷的高沙漠高原的发源地到南部约 150 公里处与里约利昂河的交汇处。该山谷有大量证据表明它在过去一万年里被用作主要贸易路线。它具有史前狩猎采集社区、印加帝国（15 至 16 世纪）和战争的明显痕迹。...,https://whc.unesco.org/en/list/1116,building,Argentina
阿根廷 - 洛斯阿勒塞斯国家公园,-42.8528000000,-71.8728000000,洛斯阿勒塞斯国家公园位于巴塔哥尼亚北部的安第斯山脉，其西部边界与智利边境重合。连续的冰川作用塑造了该地区的地貌，形成了冰碛、冰斗和清澈的湖泊等壮观的景观。植被以茂密的温带森林为主，这些森林被安第斯山脉岩石山峰下更高的高山草甸所取代。一个非常独特和具有象征意义的特征是它的警觉森林。全球三...,https://whc.unesco.org/en/list/1526,nature,Argentina
阿根廷 - ESMA 博物馆和记忆遗址 – 前秘密拘留、酷刑和灭绝中心,-34.5366416667,-58.4653333333,该物业位于布宜诺斯艾利斯前海军机械学院大楼内，前军官宿舍内。这是 1976 年至 1983 年军民独裁时期阿根廷海军的主要秘密拘留中心。作为摧毁军事政权的武装和非暴力反对派的国家战略的一部分，ESMA（Escuela Superior de Mecánica de la Armada）的军官宿舍大楼被用来关押在布埃被绑架的反对派...,https://whc.unesco.org/en/list/1681,building,Argentina
亚美尼亚 - 哈格帕特修道院和萨纳欣修道院,41.0873715480,44.6664437384,位于图马尼亚地区的这两座拜占庭修道院在基乌里克王朝（10 世纪至 13 世纪）繁荣时期一直是重要的学术中心。萨纳欣以其插画家和书法家学校而闻名。这两座修道院建筑群代表了亚美尼亚宗教建筑的鼎盛时期，其独特的风格融合了拜占庭教会建筑和高加索地区传统乡土建筑的元素。...,https://whc.unesco.org/en/list/777,building,Armenia
亚美尼亚 - 格加尔德修道院和上阿扎特山谷,40.1404390000,44.8185250000,格加尔德修道院内有许多教堂和坟墓，其中大部分是凿入岩石中的，这体现了亚美尼亚中世纪建筑的巅峰。这座中世纪建筑群坐落在美丽的自然景观中，周围环绕着阿扎特山谷入口处高耸的悬崖。...,https://whc.unesco.org/en/list/960,building,Armenia
亚美尼亚 - 埃奇米阿津大教堂和教堂以及兹瓦尔特诺茨考古遗址,40.1586666667,44.3246388889,埃奇米阿津大教堂和教堂以及兹瓦尔特诺茨的考古遗迹生动地展示了亚美尼亚中央圆顶十字厅式教堂的演变和发展，该教堂对该地区的建筑和艺术发展产生了深远的影响。...,https://whc.unesco.org/en/list/1011,building,Armenia
澳大利亚 - 大堡礁,-18.2861111100,147.7000000000,"大堡礁位于澳大利亚东北海岸，是一处生物多样性丰富且美丽的地方。它拥有世界上最大的珊瑚礁群，有 400 种珊瑚、1,500 种鱼类和 4,000 种软体动物。作为儒艮（“海牛”）和大型绿海龟等濒临灭绝物种的栖息地，它也具有巨大的科学意义。...",https://whc.unesco.org/en/list/154,nature,Australia
澳大利亚 - 威兰德拉湖区,-33.6730000000,143.0350000000,"该地区可以发现一系列更新世时期的湖泊和沙地的化石遗迹，以及 45-60,000 年前人类居住的考古证据。它是澳大利亚大陆人类进化研究中的一个独特的里程碑。这里还发现了一些保存完好的巨型有袋动物化石。...",https://whc.unesco.org/en/list/167,mountain,Australia
澳大利亚 - 豪勋爵岛群,-31.5655555600,159.0883333000,"这些岛屿是海洋孤岛的典型例子，由海底 2,000 多米的火山活动而诞生，拥有壮观的地形，是众多特有物种（尤其是鸟类）的家园。...",https://whc.unesco.org/en/list/186,nature,Australia
澳大利亚 - 澳大利亚冈瓦纳雨林,-26.2717243446,149.4299549290,该遗址由几个保护区组成，主要位于澳大利亚东海岸的大悬崖沿线。盾状火山口周围的突出地质特征以及大量稀有和受威胁的雨林物种对于科学和保护具有国际意义。...,https://whc.unesco.org/en/list/368,nature,Australia
澳大利亚 - 乌鲁<U>r</U>u-卡塔丘<U>t</U>国家公园,-25.3333333300,131.0000000000,该公园以前称为乌鲁鲁（艾尔斯岩 - 奥尔加山）国家公园，拥有壮观的地质构造，主导着澳大利亚中部广阔的红色沙质平原。乌鲁鲁是一块巨大的巨石，而卡塔丘塔是位于乌鲁鲁以西的岩石圆顶，构成了世界上最古老的人类社会之一的传统信仰体系的一部分。乌鲁鲁-卡塔丘塔的传统所有者是阿南古原住民。...,https://whc.unesco.org/en/list/447,mountain,Australia
澳大利亚 - 昆士兰湿热带地区,-17.1919444444,145.9461111111,该地区沿着澳大利亚东北海岸绵延约 450 公里，主要由热带雨林组成。这个生境提供了特别广泛和多样的植物，以及有袋动物和鸣禽，以及其他稀有和濒临灭绝的动物和植物物种。...,https://whc.unesco.org/en/list/486,nature,Australia
澳大利亚 - 赫德岛和麦克唐纳群岛,-53.1000000000,73.5000000000,"赫德岛和麦克唐纳群岛位于南大洋，距南极大陆约 1,700 公里，位于珀斯西南 4,100 公里处。作为唯一一个火山活跃的亚南极岛屿，它们“打开了一扇通向地球的窗户”，从而提供了观察正在进行的地貌过程和冰川动力学的机会。赫德岛和麦克唐纳岛是世界上罕见的原始岛屿生态系统之一，其独特的保护价值在于完全没有外来植物和...",https://whc.unesco.org/en/list/577,nature,Australia
澳大利亚 - 西澳大利亚州鲨鱼湾,-25.4861111100,113.4361111000,"鲨鱼湾位于澳大利亚大陆的最西端，及其岛屿和周围的土地具有三个独特的自然特征：其广阔的海草床，是世界上最大（4,800 平方公里）和最丰富的；儒艮（“海牛”）种群；及其叠层石（藻类群落，形成坚硬的圆顶形沉积物，是地球上最古老的生命形式之一）。鲨鱼湾还是五种濒危哺乳动物的家园。...",https://whc.unesco.org/en/list/578,nature,Australia
澳大利亚 - 麦格理岛,-54.5947222200,158.8955556000,"麦夸里岛（长 34 公里，宽 5 公里）是南大洋的一座海洋岛屿，位于塔斯马尼亚东南 1,500 公里处，大约位于澳大利亚和南极大陆之间。该岛是海底麦格理海岭裸露的山脊，上升到目前印度-澳大利亚构造板块与太平洋板块交汇处的位置。它是一个具有重大地质保护意义的地点，是地球上唯一一个拥有地幔岩石（海底 6 公里）的地方。...",https://whc.unesco.org/en/list/629,nature,Australia
澳大利亚 - 卡加里,-25.2166666700,153.1333333000,卡加里 (K’gari) 位于澳大利亚东海岸附近。它长122公里，是世界上最大的沙岛。沙上生长的高大热带雨林的雄伟遗迹和世界上一半的淡水沙丘湖都位于海滩的内陆。移动的沙丘、热带雨林和湖泊的结合使其成为一个特殊的地点。...,https://whc.unesco.org/en/list/630,nature,Australia
